statusId|sensorName|[value-x,value-y,value-z]|timestamp
220|Samsung Linear Acceleration Sensor|[0.034835875,0.22757888,-0.41940308]|1566266248479
220|K6DS3TR Gyroscope|[0.009150755,-0.006554585,-0.0271102]|1566266248480
220|K6DS3TR Accelerometer|[0.39384618,0.8391677,9.216479]|1566266248490
220|Samsung Linear Acceleration Sensor|[-0.08634031,0.33150518,-0.56524277]|1566266248490
220|K6DS3TR Gyroscope|[-0.008564338,0.01604743,-0.024055874]|1566266248490
220|K6DS3TR Accelerometer|[0.60932434,0.24420857,9.731233]|1566266248499
220|Samsung Linear Acceleration Sensor|[0.1297898,-0.26331967,-0.050528526]|1566266248499
220|K6DS3TR Gyroscope|[-0.012229528,0.0038301237,-0.025277603]|1566266248501
220|K6DS3TR Accelerometer|[0.36391866,0.25378537,9.928755]|1566266248510
220|Samsung Linear Acceleration Sensor|[-0.115606666,-0.25258064,0.14693356]|1566266248509
220|K6DS3TR Gyroscope|[-0.010396931,0.041092902,-0.022223279]|1566266248510
220|K6DS3TR Accelerometer|[0.6943185,0.59855044,10.135853]|1566266248519
220|Samsung Linear Acceleration Sensor|[0.21796268,0.09299481,0.35383415]|1566266248520
220|K6DS3TR Gyroscope|[-0.008564338,-0.023047946,-0.03321885]|1566266248520
220|K6DS3TR Accelerometer|[0.58897364,0.37588966,10.255563]|1566266248529
220|Samsung Linear Acceleration Sensor|[0.109585464,-0.12874353,0.47364426]|1566266248529
220|K6DS3TR Gyroscope|[-0.01345126,0.01604743,-0.021612413]|1566266248531
220|K6DS3TR Accelerometer|[0.61770403,0.34476504,10.340557]|1566266248540
220|Samsung Linear Acceleration Sensor|[0.13889161,-0.15803084,0.5585165]|1566266248540
220|K6DS3TR Gyroscope|[-0.019559912,-0.013884969,-0.029553661]|1566266248540
220|K6DS3TR Accelerometer|[0.5279215,0.21906945,10.115502]|1566266248549
220|Samsung Linear Acceleration Sensor|[0.0468674,-0.28071114,0.33341694]|1566266248550
220|K6DS3TR Gyroscope|[-0.006731741,0.02093435,-0.021001548]|1566266248550
220|K6DS3TR Accelerometer|[0.60214174,0.5398925,9.976639]|1566266248560
220|Samsung Linear Acceleration Sensor|[0.12211445,0.041595727,0.19442749]|1566266248559
220|K6DS3TR Gyroscope|[0.011594215,-0.02671314,-0.032607988]|1566266248560
220|K6DS3TR Accelerometer|[0.50996494,0.61052144,9.903615]|1566266248569
220|Samsung Linear Acceleration Sensor|[0.026615232,0.11142829,0.12160778]|1566266248570
220|K6DS3TR Gyroscope|[-0.007953472,0.023988675,-0.01672549]|1566266248570
220|K6DS3TR Accelerometer|[0.50757074,0.36631286,9.801862]|1566266248579
220|Samsung Linear Acceleration Sensor|[0.025829107,-0.1313827,0.019703865]|1566266248579
220|K6DS3TR Gyroscope|[0.012205081,-0.004111126,-0.018558087]|1566266248580
220|K6DS3TR Accelerometer|[0.47884035,0.62249243,9.636662]|1566266248590
220|Samsung Linear Acceleration Sensor|[-0.0038417876,0.123797596,-0.1453991]|1566266248589
220|K6DS3TR Gyroscope|[0.006707294,0.022156082,-0.030164527]|1566266248591
220|K6DS3TR Accelerometer|[0.59256494,0.91817635,9.425972]|1566266248599
220|Samsung Linear Acceleration Sensor|[0.111296,0.41797388,-0.35608196]|1566266248600
220|K6DS3TR Gyroscope|[-0.010396931,-0.0016676635,-0.028942795]|1566266248600
220|K6DS3TR Accelerometer|[0.62009823,0.49679685,9.514558]|1566266248610
220|Samsung Linear Acceleration Sensor|[0.13768277,-0.003169179,-0.26745033]|1566266248609
220|K6DS3TR Gyroscope|[-0.0018448196,0.012993101,-0.016114626]|1566266248610
220|K6DS3TR Accelerometer|[0.521936,0.49679685,9.76116]|1566266248620
220|Samsung Linear Acceleration Sensor|[0.03985238,-0.0035796762,-0.02084446]|1566266248620
220|K6DS3TR Gyroscope|[-0.023225103,-0.0053328555,-0.013671164]|1566266248620
220|K6DS3TR Accelerometer|[0.50038815,0.45130703,9.751583]|1566266248629
220|Samsung Linear Acceleration Sensor|[0.017012239,-0.047196597,-0.030453682]|1566266248629
220|K6DS3TR Gyroscope|[-0.027501158,-0.002278529,-0.009395108]|1566266248630
220|K6DS3TR Accelerometer|[0.49919105,0.50757074,9.841366]|1566266248639
220|Samsung Linear Acceleration Sensor|[0.014941752,0.011400461,0.059254646]|1566266248640
220|K6DS3TR Gyroscope|[-0.028112024,1.649335E-4,-0.005119051]|1566266248640
220|K6DS3TR Accelerometer|[0.49919105,0.5542577,9.807847]|1566266248650
220|Samsung Linear Acceleration Sensor|[0.01438123,0.06040114,0.02564621]|1566266248650
220|K6DS3TR Gyroscope|[-0.020781644,-0.012052374,-0.0032864553]|1566266248650
220|K6DS3TR Accelerometer|[0.50158525,0.39145198,9.883265]|1566266248659
220|Samsung Linear Acceleration Sensor|[0.015132636,-0.10052341,0.10105038]|1566266248659
220|K6DS3TR Gyroscope|[-0.010396931,0.0056627207,-0.009395108]|1566266248661
220|K6DS3TR Accelerometer|[0.5446809,0.56982,9.928755]|1566266248670
220|Samsung Linear Acceleration Sensor|[0.05831626,0.07854968,0.14650059]|1566266248670
220|K6DS3TR Gyroscope|[0.004874699,0.007495314,-0.013671164]|1566266248670
220|K6DS3TR Accelerometer|[0.61291564,0.6739678,9.768343]|1566266248679
220|Samsung Linear Acceleration Sensor|[0.12659204,0.18151751,-0.013853073]|1566266248679
220|K6DS3TR Gyroscope|[0.004874699,0.0038301237,-0.01550376]|1566266248681
220|K6DS3TR Accelerometer|[0.6500258,0.44771573,9.731233]|1566266248690
220|Samsung Linear Acceleration Sensor|[0.16312686,-0.045726776,-0.050886154]|1566266248690
220|K6DS3TR Gyroscope|[0.015870273,0.014825698,-0.022834143]|1566266248690
220|K6DS3TR Accelerometer|[0.58657944,0.533907,9.879673]|1566266248699
220|Samsung Linear Acceleration Sensor|[0.100146025,0.038377136,0.09763718]|1566266248699
220|K6DS3TR Gyroscope|[0.02136806,0.01971262,-0.02833193]|1566266248700
220|K6DS3TR Accelerometer|[0.45848963,0.7661445,9.894038]|1566266248710
220|Samsung Linear Acceleration Sensor|[-0.02675268,0.26744905,0.112104416]|1566266248710
220|K6DS3TR Gyroscope|[0.013426812,0.014825698,-0.02833193]|1566266248710
220|K6DS3TR Accelerometer|[0.5686229,0.60812724,9.758766]|1566266248720
220|Samsung Linear Acceleration Sensor|[0.08399886,0.10694456,-0.023071289]|1566266248720
220|K6DS3TR Gyroscope|[0.009150755,0.008717045,-0.030775392]|1566266248720
220|K6DS3TR Accelerometer|[0.46088383,0.60693014,9.856929]|1566266248729
220|Samsung Linear Acceleration Sensor|[-0.023467243,0.10364437,0.075185776]|1566266248729
220|K6DS3TR Gyroscope|[0.0024312362,0.008717045,-0.027721066]|1566266248731
220|K6DS3TR Accelerometer|[0.40342298,0.58418524,9.877279]|1566266248740
220|Samsung Linear Acceleration Sensor|[-0.080344886,0.07952118,0.09557915]|1566266248740
220|K6DS3TR Gyroscope|[-0.00551001,-4.4593215E-4,-0.025277603]|1566266248740
220|K6DS3TR Accelerometer|[0.5554548,0.49200845,9.970653]|1566266248749
220|Samsung Linear Acceleration Sensor|[0.07131341,-0.012993932,0.18898773]|1566266248749
220|K6DS3TR Gyroscope|[-0.01345126,0.0056627207,-0.021001548]|1566266248750
220|K6DS3TR Accelerometer|[0.557849,0.49440265,9.983821]|1566266248759
220|Samsung Linear Acceleration Sensor|[0.073859036,-0.009966016,0.20211601]|1566266248760
220|K6DS3TR Gyroscope|[-0.011007797,0.0044409893,-0.017336356]|1566266248760
220|K6DS3TR Accelerometer|[0.47405192,0.6703765,10.1143055]|1566266248770
220|Samsung Linear Acceleration Sensor|[-0.009801418,0.16617525,0.33258533]|1566266248770
220|K6DS3TR Gyroscope|[-0.016505584,-0.0016676635,-0.022834143]|1566266248770
220|K6DS3TR Accelerometer|[0.59974754,0.5315128,10.093954]|1566266248779
220|Samsung Linear Acceleration Sensor|[0.11531788,0.028093398,0.31222153]|1566266248779
220|K6DS3TR Gyroscope|[-0.020170778,0.011160508,-0.025277603]|1566266248781
220|K6DS3TR Accelerometer|[0.62967503,0.51475334,9.850943]|1566266248790
220|Samsung Linear Acceleration Sensor|[0.14568967,0.012525201,0.06912708]|1566266248790
220|K6DS3TR Gyroscope|[-0.014672991,0.0038301237,-0.0271102]|1566266248790
220|K6DS3TR Accelerometer|[0.39743748,0.39983168,9.7719345]|1566266248799
220|Samsung Linear Acceleration Sensor|[-0.08644724,-0.101398915,-0.009937286]|1566266248799
220|K6DS3TR Gyroscope|[-0.009175204,0.0062735826,-0.030164527]|1566266248800
220|K6DS3TR Accelerometer|[0.35434186,0.46208093,9.68694]|1566266248809
220|Samsung Linear Acceleration Sensor|[-0.12887907,-0.038577408,-0.09499359]|1566266248810
220|K6DS3TR Gyroscope|[5.986411E-4,-0.008998048,-0.031386256]|1566266248810
220|K6DS3TR Accelerometer|[0.45609543,0.51714754,9.727641]|1566266248820
220|Samsung Linear Acceleration Sensor|[-0.027880996,0.016101897,-0.05423546]|1566266248820
220|K6DS3TR Gyroscope|[-6.2308833E-4,-0.005943721,-0.020390682]|1566266248820
220|K6DS3TR Accelerometer|[0.45848963,0.59974754,9.763555]|1566266248829
220|Samsung Linear Acceleration Sensor|[-0.025945783,0.098326325,-0.01828003]|1566266248829
220|K6DS3TR Gyroscope|[0.007929025,-0.0010567978,-0.019779816]|1566266248831
220|K6DS3TR Accelerometer|[0.40701428,0.36032736,9.736021]|1566266248840
220|Samsung Linear Acceleration Sensor|[-0.077281624,-0.1419825,-0.04577446]|1566266248840
220|K6DS3TR Gyroscope|[0.0073181596,-0.008387182,-0.02833193]|1566266248840
220|K6DS3TR Accelerometer|[0.36032736,0.50876784,9.925163]|1566266248849
220|Samsung Linear Acceleration Sensor|[-0.12426892,0.005599141,0.1434269]|1566266248849
220|K6DS3TR Gyroscope|[-0.001233954,-0.004111126,-0.021612413]|1566266248850
220|K6DS3TR Accelerometer|[0.60453594,0.34476504,10.093954]|1566266248860
220|Samsung Linear Acceleration Sensor|[0.11976847,-0.1580781,0.31220913]|1566266248860
220|K6DS3TR Gyroscope|[-0.007953472,-0.012663238,-0.012449434]|1566266248860
220|K6DS3TR Accelerometer|[0.48003745,0.59735334,9.7719345]|1566266248870
220|Samsung Linear Acceleration Sensor|[-0.0057878196,0.09530252,-0.009799004]|1566266248869
220|K6DS3TR Gyroscope|[-0.012840394,0.0056627207,-0.011838569]|1566266248870
220|K6DS3TR Accelerometer|[0.6452374,0.4441244,10.229227]|1566266248879
220|Samsung Linear Acceleration Sensor|[0.15988055,-0.05653745,0.4474001]|1566266248879
220|K6DS3TR Gyroscope|[0.00976162,0.012382235,-0.0271102]|1566266248881
220|K6DS3TR Accelerometer|[0.4237737,0.1412579,10.198102]|1566266248890
220|Samsung Linear Acceleration Sensor|[-0.060234547,-0.3594501,0.41621017]|1566266248890
220|K6DS3TR Gyroscope|[0.004263833,0.011160508,-0.0271102]|1566266248890
220|K6DS3TR Accelerometer|[0.760159,0.40462008,10.350134]|1566266248899
220|Samsung Linear Acceleration Sensor|[0.27680168,-0.09543601,0.56817627]|1566266248899
220|K6DS3TR Gyroscope|[0.0036529675,-0.0291566,-0.02833193]|1566266248900
220|K6DS3TR Accelerometer|[0.35793316,0.3196259,10.291476]|1566266248910
220|Samsung Linear Acceleration Sensor|[-0.1282326,-0.17940629,0.5096054]|1566266248910
220|K6DS3TR Gyroscope|[0.015870273,0.024599541,-0.0130603]|1566266248910
220|K6DS3TR Accelerometer|[0.78649527,0.4249708,10.176555]|1566266248920
220|Samsung Linear Acceleration Sensor|[0.30199087,-0.07411802,0.39460373]|1566266248919
220|K6DS3TR Gyroscope|[0.012205081,-0.034654386,-0.021612413]|1566266248920
220|K6DS3TR Accelerometer|[0.40940848,0.3172317,10.048465]|1566266248929
220|Samsung Linear Acceleration Sensor|[-0.078790456,-0.18133909,0.26667213]|1566266248930
220|K6DS3TR Gyroscope|[0.018313734,0.0062735826,-0.019168952]|1566266248930
220|K6DS3TR Accelerometer|[0.7086837,0.39264908,10.241198]|1566266248940
220|Samsung Linear Acceleration Sensor|[0.22032529,-0.10589093,0.45941067]|1566266248940
220|K6DS3TR Gyroscope|[0.0024312362,-0.02671314,-0.019779816]|1566266248940
220|K6DS3TR Accelerometer|[0.48003745,0.5734113,9.953894]|1566266248949
220|Samsung Linear Acceleration Sensor|[-0.011405706,0.07581276,0.17221355]|1566266248949
220|K6DS3TR Gyroscope|[-0.014672991,0.008717045,-0.008784243]|1566266248951
220|K6DS3TR Accelerometer|[0.58657944,0.6452374,9.842564]|1566266248960
220|Samsung Linear Acceleration Sensor|[0.09540182,0.14967173,0.060767174]|1566266248960
220|K6DS3TR Gyroscope|[-0.015894718,0.011160508,-0.019779816]|1566266248960
220|K6DS3TR Accelerometer|[0.4177882,0.35913026,9.879673]|1566266248969
220|Samsung Linear Acceleration Sensor|[-0.072577685,-0.13417107,0.0977211]|1566266248969
220|K6DS3TR Gyroscope|[-0.019559912,0.010549642,-0.021612413]|1566266248970
220|K6DS3TR Accelerometer|[0.7374141,0.34356794,10.024523]|1566266248979
220|Samsung Linear Acceleration Sensor|[0.24727413,-0.14682978,0.24241352]|1566266248980
220|K6DS3TR Gyroscope|[-0.029333755,-0.0071654506,-0.021612413]|1566266248980
220|K6DS3TR Accelerometer|[0.5614403,0.47046062,9.886856]|1566266248990
220|Samsung Linear Acceleration Sensor|[0.069830775,-0.016273618,0.1046381]|1566266248990
220|K6DS3TR Gyroscope|[-0.01711645,0.025821272,-0.017336356]|1566266248990
220|K6DS3TR Accelerometer|[0.7541735,0.6356605,9.928755]|1566266248999
220|Samsung Linear Acceleration Sensor|[0.26378477,0.15093258,0.14637566]|1566266248999
220|K6DS3TR Gyroscope|[-0.009175204,-0.0028893948,-0.02466674]|1566266249001
220|K6DS3TR Accelerometer|[0.45609543,0.5374983,9.509769]|1566266249010
220|Samsung Linear Acceleration Sensor|[-0.03547868,0.053715736,-0.2725973]|1566266249010
220|K6DS3TR Gyroscope|[-0.001233954,0.015436564,-0.020390682]|1566266249010
220|K6DS3TR Accelerometer|[0.59855044,0.641646,9.478644]|1566266249019
220|Samsung Linear Acceleration Sensor|[0.10740143,0.15763867,-0.30373192]|1566266249019
220|K6DS3TR Gyroscope|[0.011594215,0.005051855,-0.02466674]|1566266249020
220|K6DS3TR Accelerometer|[0.44651863,0.8535329,9.604341]|1566266249029
220|Samsung Linear Acceleration Sensor|[-0.044969052,0.36717212,-0.17790318]|1566266249030
220|K6DS3TR Gyroscope|[0.0036529675,0.0099387765,-0.016114626]|1566266249031
220|K6DS3TR Accelerometer|[0.7422025,0.35913026,9.866506]|1566266249040
220|Samsung Linear Acceleration Sensor|[0.25035426,-0.12826186,0.08433151]|1566266249040
220|K6DS3TR Gyroscope|[-0.009786069,0.0026083924,-0.014892895]|1566266249040
220|K6DS3TR Accelerometer|[0.5315128,0.19991584,9.894038]|1566266249049
220|Samsung Linear Acceleration Sensor|[0.03880933,-0.28640372,0.11185455]|1566266249049
220|K6DS3TR Gyroscope|[0.0036529675,0.041092902,-0.019168952]|1566266249050
220|K6DS3TR Accelerometer|[0.45130703,0.49081135,9.890448]|1566266249060
220|Samsung Linear Acceleration Sensor|[-0.03815323,0.0041942596,0.108115196]|1566266249060
220|K6DS3TR Gyroscope|[0.013426812,-0.0053328555,-0.019168952]|1566266249060
220|K6DS3TR Accelerometer|[0.6452374,0.5626374,10.125079]|1566266249069
220|Samsung Linear Acceleration Sensor|[0.15430605,0.07463819,0.3428898]|1566266249069
220|K6DS3TR Gyroscope|[-0.011618663,0.024599541,-0.013671164]|1566266249070
220|K6DS3TR Accelerometer|[0.61890113,0.6739678,9.719262]|1566266249079
220|Samsung Linear Acceleration Sensor|[0.1291875,0.18660644,-0.063020706]|1566266249080
220|K6DS3TR Gyroscope|[0.0036529675,-0.0071654506,-0.020390682]|1566266249080
220|K6DS3TR Accelerometer|[0.45130703,0.36152446,9.637859]|1566266249090
220|Samsung Linear Acceleration Sensor|[-0.039889663,-0.12636465,-0.1443224]|1566266249089
220|K6DS3TR Gyroscope|[-0.0061208755,0.0038301237,-0.009395108]|1566266249090
220|K6DS3TR Accelerometer|[0.50158525,0.6572084,9.516952]|1566266249099
220|Samsung Linear Acceleration Sensor|[0.0100132525,0.16941404,-0.26521587]|1566266249100
220|K6DS3TR Gyroscope|[0.018924598,-0.024880543,-0.020390682]|1566266249101
220|K6DS3TR Accelerometer|[0.58897364,0.90261406,9.713276]|1566266249110
220|Samsung Linear Acceleration Sensor|[0.09408575,0.41140604,-0.068553925]|1566266249110
220|K6DS3TR Gyroscope|[0.0024312362,0.016658295,-0.01672549]|1566266249110
220|K6DS3TR Accelerometer|[0.33758244,0.60214174,9.746795]|1566266249119
220|Samsung Linear Acceleration Sensor|[-0.15602845,0.10918337,-0.03501129]|1566266249119
220|K6DS3TR Gyroscope|[0.0073181596,0.009327911,-0.027721066]|1566266249120
220|K6DS3TR Accelerometer|[0.3842694,0.5734113,9.993398]|1566266249129
220|Samsung Linear Acceleration Sensor|[-0.10837361,0.07831046,0.21165085]|1566266249130
220|K6DS3TR Gyroscope|[0.004263833,0.014214832,-0.021001548]|1566266249131
220|K6DS3TR Accelerometer|[0.4285621,0.48841715,9.803059]|1566266249140
220|Samsung Linear Acceleration Sensor|[-0.06253126,-0.0081830025,0.021309853]|1566266249140
220|K6DS3TR Gyroscope|[-0.011618663,-4.4593215E-4,-0.017336356]|1566266249140
220|K6DS3TR Accelerometer|[0.49559975,0.33877954,9.91798]|1566266249149
220|Samsung Linear Acceleration Sensor|[0.0045920014,-0.15716955,0.13619423]|1566266249149
220|K6DS3TR Gyroscope|[-0.008564338,0.011160508,-0.0130603]|1566266249150
220|K6DS3TR Accelerometer|[0.4417302,0.51355624,9.91798]|1566266249159
220|Samsung Linear Acceleration Sensor|[-0.047996283,0.018021375,0.13610935]|1566266249159
220|K6DS3TR Gyroscope|[-0.021392506,-0.013884969,-0.017336356]|1566266249161
220|K6DS3TR Accelerometer|[0.5279215,0.5805939,9.861717]|1566266249170
220|Samsung Linear Acceleration Sensor|[0.036981344,0.08657706,0.07983017]|1566266249170
220|K6DS3TR Gyroscope|[-0.01711645,0.019101754,-0.006951647]|1566266249170
220|K6DS3TR Accelerometer|[0.40581718,0.33877954,9.788693]|1566266249179
220|Samsung Linear Acceleration Sensor|[-0.08304888,-0.15371415,0.006626129]|1566266249179
220|K6DS3TR Gyroscope|[-0.014672991,-0.0028893948,-0.019779816]|1566266249180
220|K6DS3TR Accelerometer|[0.5363012,0.58777654,9.734824]|1566266249189
220|Samsung Linear Acceleration Sensor|[0.047310352,0.09632847,-0.04728985]|1566266249189
220|K6DS3TR Gyroscope|[-0.0036774166,0.0038301237,-0.018558087]|1566266249191
220|K6DS3TR Accelerometer|[0.4333505,0.62488663,9.727641]|1566266249200
220|Samsung Linear Acceleration Sensor|[-0.055021077,0.13317406,-0.054491043]|1566266249200
220|K6DS3TR Gyroscope|[-0.00551001,-0.0071654506,-0.018558087]|1566266249200
220|K6DS3TR Accelerometer|[0.50996494,0.5638345,9.716867]|1566266249209
220|Samsung Linear Acceleration Sensor|[0.021071553,0.07196149,-0.065229416]|1566266249209
220|K6DS3TR Gyroscope|[0.0036529675,0.0044409893,-0.021612413]|1566266249210
220|K6DS3TR Accelerometer|[0.46088383,0.770933,9.677363]|1566266249219
220|Samsung Linear Acceleration Sensor|[-0.027338684,0.2773681,-0.10468292]|1566266249220
220|K6DS3TR Gyroscope|[-6.2308833E-4,-0.0035002604,-0.024055874]|1566266249221
220|K6DS3TR Accelerometer|[0.5518635,0.62728083,9.728839]|1566266249230
220|Samsung Linear Acceleration Sensor|[0.06337592,0.13229421,-0.05312252]|1566266249230
220|K6DS3TR Gyroscope|[0.004263833,0.009327911,-0.02466674]|1566266249230
220|K6DS3TR Accelerometer|[0.5410896,0.45370123,9.652225]|1566266249239
220|Samsung Linear Acceleration Sensor|[0.05346003,-0.042788744,-0.12970257]|1566266249239
220|K6DS3TR Gyroscope|[0.0012095068,0.0056627207,-0.025277603]|1566266249240
220|K6DS3TR Accelerometer|[0.60214174,0.58298814,9.763555]|1566266249249
220|Samsung Linear Acceleration Sensor|[0.114775866,0.08524406,-0.018321991]|1566266249249
220|K6DS3TR Gyroscope|[-0.0061208755,0.012993101,-0.020390682]|1566266249251
220|K6DS3TR Accelerometer|[0.50637364,0.51954174,9.7719345]|1566266249260
220|Samsung Linear Acceleration Sensor|[0.019984812,0.021427184,-0.009972572]|1566266249260
220|K6DS3TR Gyroscope|[0.0024312362,0.009327911,-0.024055874]|1566266249260
220|K6DS3TR Accelerometer|[0.557849,0.62967503,9.7563715]|1566266249270
220|Samsung Linear Acceleration Sensor|[0.07196793,0.13015303,-0.025488853]|1566266249269
220|K6DS3TR Gyroscope|[-0.007342607,0.010549642,-0.020390682]|1566266249270
220|K6DS3TR Accelerometer|[0.47165772,0.7015011,9.589975]|1566266249279
220|Samsung Linear Acceleration Sensor|[-0.013558656,0.20113915,-0.1918745]|1566266249279
220|K6DS3TR Gyroscope|[0.0018203724,-0.002278529,-0.02833193]|1566266249281
220|K6DS3TR Accelerometer|[0.5518635,0.4177882,9.721656]|1566266249290
220|Samsung Linear Acceleration Sensor|[0.06605601,-0.08381373,-0.06010151]|1566266249290
220|K6DS3TR Gyroscope|[0.004263833,0.008717045,-0.025277603]|1566266249290
220|K6DS3TR Accelerometer|[0.50038815,0.49679685,9.783905]|1566266249299
220|Samsung Linear Acceleration Sensor|[0.015114158,-0.006055951,0.0021858215]|1566266249299
220|K6DS3TR Gyroscope|[0.007929025,-0.0010567978,-0.024055874]|1566266249300
220|K6DS3TR Accelerometer|[0.60214174,0.7553706,10.059238]|1566266249309
220|Samsung Linear Acceleration Sensor|[0.1162332,0.2504241,0.27765846]|1566266249309
220|K6DS3TR Gyroscope|[-0.003066551,0.0056627207,-0.022834143]|1566266249311
220|K6DS3TR Accelerometer|[0.5243302,0.50038815,9.961076]|1566266249320
220|Samsung Linear Acceleration Sensor|[0.038505703,-0.005281687,0.17952919]|1566266249320
220|K6DS3TR Gyroscope|[-0.00551001,-4.4593215E-4,-0.023445008]|1566266249320
220|K6DS3TR Accelerometer|[0.4249708,0.557849,9.883265]|1566266249330
220|Samsung Linear Acceleration Sensor|[-0.061104625,0.05177343,0.101750374]|1566266249329
220|K6DS3TR Gyroscope|[0.0024312362,0.016658295,-0.023445008]|1566266249330
220|K6DS3TR Accelerometer|[0.47165772,0.4405331,9.816227]|1566266249339
220|Samsung Linear Acceleration Sensor|[-0.012909144,-0.066390276,0.034682274]|1566266249339
220|K6DS3TR Gyroscope|[-0.0024556853,-0.010219777,-0.030164527]|1566266249341
220|K6DS3TR Accelerometer|[0.4429273,0.5638345,9.870096]|1566266249350
220|Samsung Linear Acceleration Sensor|[-0.042583644,0.05649531,0.08861923]|1566266249350
220|K6DS3TR Gyroscope|[-0.0024556853,-0.0016676635,-0.022223279]|1566266249350
220|K6DS3TR Accelerometer|[0.533907,0.62608373,9.744401]|1566266249360
220|Samsung Linear Acceleration Sensor|[0.048159897,0.11818105,-0.037034035]|1566266249359
220|K6DS3TR Gyroscope|[-0.003066551,-0.011441508,-0.021001548]|1566266249360
220|K6DS3TR Accelerometer|[0.46686932,0.47165772,9.848549]|1566266249369
220|Samsung Linear Acceleration Sensor|[-0.019980937,-0.036512762,0.06718254]|1566266249369
220|K6DS3TR Gyroscope|[-0.0024556853,-4.4593215E-4,-0.014892895]|1566266249370
220|K6DS3TR Accelerometer|[0.35434186,0.62608373,9.813833]|1566266249380
220|Samsung Linear Acceleration Sensor|[-0.13228488,0.117432415,0.03248024]|1566266249380
220|K6DS3TR Gyroscope|[0.0012095068,-0.0053328555,-0.02466674]|1566266249380
220|K6DS3TR Accelerometer|[0.51595044,0.58418524,10.15381]|1566266249390
220|Samsung Linear Acceleration Sensor|[0.02906853,0.07465333,0.37251568]|1566266249389
220|K6DS3TR Gyroscope|[-0.00551001,-0.0028893948,-0.019779816]|1566266249390
220|K6DS3TR Accelerometer|[0.5566519,0.2801216,10.274716]|1566266249399
220|Samsung Linear Acceleration Sensor|[0.069588125,-0.22896829,0.4934082]|1566266249399
220|K6DS3TR Gyroscope|[-0.018949047,-0.010219777,-0.008784243]|1566266249400
220|K6DS3TR Accelerometer|[0.46926352,0.6332663,10.09156]|1566266249410
220|Samsung Linear Acceleration Sensor|[-0.01866576,0.12575823,0.31021404]|1566266249410
220|K6DS3TR Gyroscope|[-0.026890296,-0.0035002604,-0.013671164]|1566266249410
220|K6DS3TR Accelerometer|[0.7015011,0.7038953,9.94312]|1566266249420
220|Samsung Linear Acceleration Sensor|[0.21297696,0.19832271,0.16170216]|1566266249419
220|K6DS3TR Gyroscope|[-0.0061208755,0.012993101,-0.021001548]|1566266249420
220|K6DS3TR Accelerometer|[0.50637364,0.2825158,9.734824]|1566266249429
220|Samsung Linear Acceleration Sensor|[0.018940628,-0.22263655,-0.046669006]|1566266249429
220|K6DS3TR Gyroscope|[-0.012229528,0.02093435,-0.023445008]|1566266249430
220|K6DS3TR Accelerometer|[0.6548142,0.32920274,9.878476]|1566266249440
220|Samsung Linear Acceleration Sensor|[0.16892275,-0.17459062,0.09683609]|1566266249440
220|K6DS3TR Gyroscope|[-0.007953472,-0.013884969,-0.027721066]|1566266249440
220|K6DS3TR Accelerometer|[0.29688102,0.51355624,9.973047]|1566266249450
220|Samsung Linear Acceleration Sensor|[-0.19032195,0.010596871,0.19142914]|1566266249450
220|K6DS3TR Gyroscope|[0.0012095068,0.012382235,-0.019779816]|1566266249450
220|K6DS3TR Accelerometer|[0.6727707,0.6440403,9.759963]|1566266249459
220|Samsung Linear Acceleration Sensor|[0.18642768,0.14077568,-0.021681786]|1566266249459
220|K6DS3TR Gyroscope|[0.00976162,-0.015717564,-0.03321885]|1566266249460
220|K6DS3TR Accelerometer|[0.45729253,0.33399114,9.624691]|1566266249469
220|Samsung Linear Acceleration Sensor|[-0.030731529,-0.17015478,-0.15682507]|1566266249470
220|K6DS3TR Gyroscope|[0.009150755,0.0019975267,-0.02833193]|1566266249470
220|K6DS3TR Accelerometer|[0.5793968,0.4201824,9.9550905]|1566266249480
220|Samsung Linear Acceleration Sensor|[0.09126809,-0.08459234,0.1736126]|1566266249480
220|K6DS3TR Gyroscope|[0.015870273,-0.01877189,-0.030775392]|1566266249480
220|K6DS3TR Accelerometer|[0.39983168,0.46926352,9.941922]|1566266249489
220|Samsung Linear Acceleration Sensor|[-0.0901272,-0.03678897,0.16060066]|1566266249489
220|K6DS3TR Gyroscope|[-0.008564338,0.007495314,-0.02466674]|1566266249490
220|K6DS3TR Accelerometer|[0.5793968,0.62967503,9.981427]|1566266249500
220|Samsung Linear Acceleration Sensor|[0.09002569,0.12446517,0.20003319]|1566266249500
220|K6DS3TR Gyroscope|[-0.0024556853,0.0013866611,-0.033829715]|1566266249500
220|K6DS3TR Accelerometer|[0.4165911,0.5758055,9.968259]|1566266249510
220|Samsung Linear Acceleration Sensor|[-0.07247341,0.07067037,0.18684578]|1566266249509
220|K6DS3TR Gyroscope|[-0.012229528,-4.4593215E-4,-0.032607988]|1566266249510
220|K6DS3TR Accelerometer|[0.5781997,0.33997664,10.060435]|1566266249519
220|Samsung Linear Acceleration Sensor|[0.089048296,-0.16381451,0.27895737]|1566266249519
220|K6DS3TR Gyroscope|[-0.018338181,0.01177137,-0.021001548]|1566266249520
220|K6DS3TR Accelerometer|[0.47405192,0.4261679,9.935937]|1566266249530
220|Samsung Linear Acceleration Sensor|[-0.013990551,-0.07553089,0.15429592]|1566266249530
220|K6DS3TR Gyroscope|[-0.007342607,-0.008998048,-0.026499335]|1566266249530
